iati_id,iati_orga_id,orga_abbreviation,client,orga_full_name
46002-P-Z1-DB0-255,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-273,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-D00-056,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-246,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-254,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-089,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-090,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-091,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-A00-015,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-AAZ-037,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DA0-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-167,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-EAZ-045,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-018,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-098,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-094,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-075,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-274,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-092,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-093,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-072,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-036,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-095,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-096,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-EA0-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-029,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-066,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-AA0-145,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-H00-098,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-277,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-251,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-068,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-098,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-100,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-099,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-140,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-AA0-154,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-AAG-046,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-D00-048,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DC0-041,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-EAZ-065,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IA0-033,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-078,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-127,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-AA0-156,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-ID0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-117,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-122,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-BZ0-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-209,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-115,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-143,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-F00-129,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-070,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-076,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-123,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-189,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-073,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-AA0-139,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-080,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-023,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-026,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-029,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-031,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-076,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-077,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-105,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-109,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IAZ-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KZ0-035,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-115,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-021,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-068,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-D00-045,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-081,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-124,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-BG0-036,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-KF0-072,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-103,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-073,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-C00-079,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IAZ-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IAZ-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-016,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-023,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-025,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBZ-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-ID0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IE0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IZ0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IZ0-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-021,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-046,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-032,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-033,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-014,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-016,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-018,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IAZ-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IAZ-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IZ0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-022,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FAD-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IZ0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-DB0-235,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-HB0-072,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-K00-102,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-HB0-071,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-031,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-032,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IB0-033,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-020,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-021,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-024,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-025,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-IBE-026,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-F00-128,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-F00-130,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-179,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-180,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-186,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-FA0-146,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-GB0-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-HA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-I00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-I00-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-HZ0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-HZ0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-Z1-HZ0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-A00-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-019,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AAE-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AAE-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AAF-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AAF-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-C00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-C00-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-DA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-DB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-DB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-DB0-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-DB0-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-E00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-E00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-EA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-EB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-EB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-EBC-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-EBC-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-FA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-GB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-GB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IA0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IA0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IA0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IAB-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IBA-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IBD-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IE0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-K00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-K00-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-K00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KA0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-020,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KA0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-014,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IAG-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-K00-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AB0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-IAE-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-AA0-028,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KF0-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-K00-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AB0-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-A00-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-I00-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-DB0-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-DA0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-E00-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-F00-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-E00-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KE0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-HA0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-FA0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-KF0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-A00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-AA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-AA0-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-AAF-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-LR-AA0-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-LR-H00-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-LR-D00-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-LR-DB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-LR-HB0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-LR-AAD-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TG-K00-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TG-KF0-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-IB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-I00-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-A00-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-KA0-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-A00-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-GW-I00-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-EBA-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-IA0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-IAB-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-IAZ-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-IBC-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-KA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-022,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-023,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-024,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KA0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-A00-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KA0-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-A00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-A00-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-A00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-A00-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-K00-015,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-AA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-AA0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-DA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-DD0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-EA0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-EA0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-TD-KA0-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-SC-EB0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-AZ0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-BB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-BZ0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-DD0-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-E00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-013,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-014,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAA-016,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAC-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAD-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-HAB-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-HZ0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IAE-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IAZ-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IAZ-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IBE-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IBE-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IBE-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IBZ-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-ID0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-E00-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-D00-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-017,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-AAC-027,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-016,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-KA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-K00-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-EBA-003,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-AAC-019,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-IE0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-EG-FAD-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-K00-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-K00-008,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-K00-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KB0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-007,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KZ0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AA0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-010,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-009,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AB0-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-FA0-011,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AAG-001,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-A00-005,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-I00-013,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AAG-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-E00-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-D00-006,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-KF0-012,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-AA0-019,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-EA0-004,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-EAZ-002,XM-DAC-46002,afdb,AFDB,African Development Bank
46002-P-CD-FA0-001,XM-DAC-46002,afdb,AFDB,African Development Bank
